ts,bezug_kwh_qh,einsp_kwh_qh
2025-12-09T22:45:00,3.27,0.0
2025-12-09T23:00:00,3.3,0.0
2025-12-09T23:15:00,3.375,0.0
2025-12-09T23:30:00,3.525,0.0
2025-12-09T23:45:00,3.435,0.0
2025-12-10T00:00:00,3.21,0.0
2025-12-10T00:15:00,3.435,0.0
2025-12-10T00:30:00,3.18,0.0
2025-12-10T00:45:00,3.54,0.0
2025-12-10T01:00:00,3.63,0.0
2025-12-10T01:15:00,3.75,0.0
2025-12-10T01:30:00,3.525,0.0
2025-12-10T01:45:00,3.165,0.0
2025-12-10T02:00:00,3.585,0.0
2025-12-10T02:15:00,3.045,0.0
2025-12-10T02:30:00,3.465,0.0
2025-12-10T02:45:00,3.36,0.0
2025-12-10T03:00:00,3.39,0.0
2025-12-10T03:15:00,3.285,0.0
2025-12-10T03:30:00,3.255,0.0
2025-12-10T03:45:00,3.36,0.0
2025-12-10T04:00:00,3.315,0.0
2025-12-10T04:15:00,3.6,0.0
2025-12-10T04:30:00,3.255,0.0
2025-12-10T04:45:00,3.405,0.0
2025-12-10T05:00:00,3.225,0.0
2025-12-10T05:15:00,3.495,0.0
2025-12-10T05:30:00,3.45,0.0
2025-12-10T05:45:00,3.15,0.0
2025-12-10T06:00:00,3.72,0.0
2025-12-10T06:15:00,3.33,0.0
2025-12-10T06:30:00,3.855,0.0
2025-12-10T06:45:00,3.63,0.0
2025-12-10T07:00:00,3.735,0.0
2025-12-10T07:15:00,4.17,0.0
2025-12-10T07:30:00,4.125,0.0
2025-12-10T07:45:00,3.885,0.0
2025-12-10T08:00:00,3.915,0.0
2025-12-10T08:15:00,3.705,0.0
2025-12-10T08:30:00,3.735,0.0
2025-12-10T08:45:00,3.99,0.0
2025-12-10T09:00:00,3.9,0.0
2025-12-10T09:15:00,4.065,0.0
2025-12-10T09:30:00,3.825,0.0
2025-12-10T09:45:00,4.065,0.0
2025-12-10T10:00:00,4.05,0.0
2025-12-10T10:15:00,3.81,0.0
2025-12-10T10:30:00,3.93,0.0
2025-12-10T10:45:00,4.155,0.0
2025-12-10T11:00:00,4.35,0.0
2025-12-10T11:15:00,3.915,0.0
2025-12-10T11:30:00,4.245,0.0
2025-12-10T11:45:00,3.945,0.0
2025-12-10T12:00:00,4.32,0.0
2025-12-10T12:15:00,4.815,0.0
2025-12-10T12:30:00,3.93,0.0
2025-12-10T12:45:00,3.885,0.0
2025-12-10T13:00:00,3.675,0.0
2025-12-10T13:15:00,2.37,0.0
2025-12-10T13:30:00,3.645,0.0
2025-12-10T13:45:00,3.645,0.0
2025-12-10T14:00:00,4.02,0.0
2025-12-10T14:15:00,3.585,0.0
2025-12-10T14:30:00,3.915,0.0
2025-12-10T14:45:00,3.525,0.0
2025-12-10T15:00:00,3.69,0.0
2025-12-10T15:15:00,4.035,0.0
2025-12-10T15:30:00,4.035,0.0
2025-12-10T15:45:00,3.69,0.0
2025-12-10T16:00:00,3.645,0.0
2025-12-10T16:15:00,5.325,0.0
2025-12-10T16:30:00,4.725,0.0
2025-12-10T16:45:00,4.005,0.0
2025-12-10T17:00:00,3.72,0.0
2025-12-10T17:15:00,5.385,0.0
2025-12-10T17:30:00,8.775,0.0
2025-12-10T17:45:00,5.52,0.0
2025-12-10T18:00:00,5.04,0.0
2025-12-10T18:15:00,4.77,0.0
2025-12-10T18:30:00,3.945,0.0
2025-12-10T18:45:00,4.05,0.0
2025-12-10T19:00:00,4.59,0.0
2025-12-10T19:15:00,4.08,0.0
2025-12-10T19:30:00,3.51,0.0
2025-12-10T19:45:00,3.495,0.0
2025-12-10T20:00:00,3.39,0.0
2025-12-10T20:15:00,3.42,0.0
2025-12-10T20:30:00,3.195,0.0
2025-12-10T20:45:00,3.57,0.0
2025-12-10T21:00:00,3.855,0.0
2025-12-10T21:15:00,3.27,0.0
2025-12-10T21:30:00,3.57,0.0
2025-12-10T21:45:00,3.195,0.0
2025-12-10T22:00:00,3.585,0.0
2025-12-10T22:15:00,3.195,0.0
2025-12-10T22:30:00,3.72,0.0
2025-12-10T22:45:00,3.165,0.0
2025-12-10T23:00:00,3.075,0.0
2025-12-10T23:15:00,3.225,0.0
2025-12-10T23:30:00,3.21,0.0
2025-12-10T23:45:00,3.735,0.0
2025-12-11T00:00:00,2.985,0.0
2025-12-11T00:15:00,3.225,0.0
2025-12-11T00:30:00,3.105,0.0
2025-12-11T00:45:00,3.12,0.0
2025-12-11T01:00:00,3.135,0.0
2025-12-11T01:15:00,3.255,0.0
2025-12-11T01:30:00,3.27,0.0
2025-12-11T01:45:00,2.955,0.0
2025-12-11T02:00:00,3.225,0.0
2025-12-11T02:15:00,3.15,0.0
2025-12-11T02:30:00,3.075,0.0
2025-12-11T02:45:00,3.3,0.0
2025-12-11T03:00:00,2.865,0.0
2025-12-11T03:15:00,3.27,0.0
2025-12-11T03:30:00,2.835,0.0
2025-12-11T03:45:00,2.985,0.0
2025-12-11T04:00:00,3.18,0.0
2025-12-11T04:15:00,3.18,0.0
2025-12-11T04:30:00,3.33,0.0
2025-12-11T04:45:00,3.09,0.0
2025-12-11T05:00:00,3.24,0.0
2025-12-11T05:15:00,3.255,0.0
2025-12-11T05:30:00,3.345,0.0
2025-12-11T05:45:00,3.27,0.0
2025-12-11T06:00:00,3.57,0.0
2025-12-11T06:15:00,3.585,0.0
2025-12-11T06:30:00,3.675,0.0
2025-12-11T06:45:00,3.72,0.0
2025-12-11T07:00:00,3.585,0.0
2025-12-11T07:15:00,4.11,0.0
2025-12-11T07:30:00,3.735,0.0
2025-12-11T07:45:00,3.93,0.0
2025-12-11T08:00:00,3.57,0.0
2025-12-11T08:15:00,3.615,0.0
2025-12-11T08:30:00,3.705,0.0
2025-12-11T08:45:00,3.96,0.0
2025-12-11T09:00:00,3.825,0.0
2025-12-11T09:15:00,3.57,0.0
2025-12-11T09:30:00,3.765,0.0
2025-12-11T09:45:00,3.66,0.0
2025-12-11T10:00:00,3.81,0.0
2025-12-11T10:15:00,3.075,0.0
2025-12-11T10:30:00,3.18,0.0
2025-12-11T10:45:00,3.27,0.0
2025-12-11T11:00:00,3.84,0.0
2025-12-11T11:15:00,3.69,0.0
2025-12-11T11:30:00,3.345,0.0
2025-12-11T11:45:00,3.315,0.0
2025-12-11T12:00:00,4.155,0.0
2025-12-11T12:15:00,3.045,0.0
2025-12-11T12:30:00,3.0,0.0
2025-12-11T12:45:00,2.445,0.0
2025-12-11T13:00:00,2.625,0.0
2025-12-11T13:15:00,2.775,0.0
2025-12-11T13:30:00,3.15,0.0
2025-12-11T13:45:00,3.12,0.0
2025-12-11T14:00:00,3.78,0.0
2025-12-11T14:15:00,3.84,0.0
2025-12-11T14:30:00,4.02,0.0
2025-12-11T14:45:00,4.29,0.0
2025-12-11T15:00:00,3.93,0.0
2025-12-11T15:15:00,3.795,0.0
2025-12-11T15:30:00,3.735,0.0
2025-12-11T15:45:00,3.78,0.0
2025-12-11T16:00:00,3.69,0.0
2025-12-11T16:15:00,4.02,0.0
2025-12-11T16:30:00,3.915,0.0
2025-12-11T16:45:00,3.645,0.0
2025-12-11T17:00:00,3.9,0.0
2025-12-11T17:15:00,3.765,0.0
2025-12-11T17:30:00,4.455,0.0
2025-12-11T17:45:00,4.11,0.0
2025-12-11T18:00:00,4.095,0.0
2025-12-11T18:15:00,4.365,0.0
2025-12-11T18:30:00,3.825,0.0
2025-12-11T18:45:00,4.17,0.0
2025-12-11T19:00:00,3.735,0.0
2025-12-11T19:15:00,3.375,0.0
2025-12-11T19:30:00,2.745,0.0
2025-12-11T19:45:00,2.49,0.0
2025-12-11T20:00:00,2.625,0.0
2025-12-11T20:15:00,2.61,0.0
2025-12-11T20:30:00,2.76,0.0
2025-12-11T20:45:00,2.58,0.0
2025-12-11T21:00:00,2.4,0.0
2025-12-11T21:15:00,2.415,0.0
2025-12-11T21:30:00,2.415,0.0
2025-12-11T21:45:00,2.28,0.0
2025-12-11T22:00:00,2.49,0.0
2025-12-11T22:15:00,2.31,0.0
2025-12-11T22:30:00,2.16,0.0
2025-12-11T22:45:00,2.22,0.0
2025-12-11T23:00:00,2.025,0.0
2025-12-11T23:15:00,1.95,0.0
2025-12-11T23:30:00,2.115,0.0
2025-12-11T23:45:00,2.265,0.0
2025-12-12T00:00:00,2.73,0.0
2025-12-12T00:15:00,2.505,0.0
2025-12-12T00:30:00,2.415,0.0
2025-12-12T00:45:00,2.535,0.0
2025-12-12T01:00:00,2.505,0.0
2025-12-12T01:15:00,2.79,0.0
2025-12-12T01:30:00,2.67,0.0
2025-12-12T01:45:00,2.475,0.0
2025-12-12T02:00:00,2.85,0.0
2025-12-12T02:15:00,2.535,0.0
2025-12-12T02:30:00,2.55,0.0
2025-12-12T02:45:00,2.655,0.0
2025-12-12T03:00:00,2.475,0.0
2025-12-12T03:15:00,2.37,0.0
2025-12-12T03:30:00,2.595,0.0
2025-12-12T03:45:00,2.445,0.0
2025-12-12T04:00:00,2.505,0.0
2025-12-12T04:15:00,1.995,0.0
2025-12-12T04:30:00,1.95,0.0
2025-12-12T04:45:00,2.07,0.0
2025-12-12T05:00:00,1.845,0.0
2025-12-12T05:15:00,2.01,0.0
2025-12-12T05:30:00,2.13,0.0
2025-12-12T05:45:00,2.01,0.0
2025-12-12T06:00:00,2.295,0.0
2025-12-12T06:15:00,2.355,0.0
2025-12-12T06:30:00,2.415,0.0
2025-12-12T06:45:00,2.535,0.0
2025-12-12T07:00:00,2.565,0.0
2025-12-12T07:15:00,2.805,0.0
2025-12-12T07:30:00,2.385,0.0
2025-12-12T07:45:00,2.445,0.0
2025-12-12T08:00:00,2.7,0.0
2025-12-12T08:15:00,2.475,0.0
2025-12-12T08:30:00,2.775,0.0
2025-12-12T08:45:00,2.52,0.0
2025-12-12T09:00:00,2.55,0.0
2025-12-12T09:15:00,2.19,0.0
2025-12-12T09:30:00,1.89,0.0
2025-12-12T09:45:00,2.04,0.0
2025-12-12T10:00:00,3.195,0.0
2025-12-12T10:15:00,3.645,0.0
2025-12-12T10:30:00,3.675,0.0
2025-12-12T10:45:00,4.215,0.0
2025-12-12T11:00:00,3.795,0.0
2025-12-12T11:15:00,3.93,0.0
2025-12-12T11:30:00,3.645,0.0
2025-12-12T11:45:00,3.735,0.0
2025-12-12T12:00:00,3.705,0.0
2025-12-12T12:15:00,3.69,0.0
2025-12-12T12:30:00,3.645,0.0
2025-12-12T12:45:00,3.45,0.0
2025-12-12T13:00:00,3.99,0.0
2025-12-12T13:15:00,3.78,0.0
2025-12-12T13:30:00,3.66,0.0
2025-12-12T13:45:00,3.465,0.0
2025-12-12T14:00:00,2.565,0.0
2025-12-12T14:15:00,2.31,0.0
2025-12-12T14:30:00,2.34,0.0
2025-12-12T14:45:00,2.775,0.0
2025-12-12T15:00:00,3.045,0.0
2025-12-12T15:15:00,3.9,0.0
2025-12-12T15:30:00,2.955,0.0
2025-12-12T15:45:00,2.865,0.0
2025-12-12T16:00:00,5.445,0.0
2025-12-12T16:15:00,4.44,0.0
2025-12-12T16:30:00,4.56,0.0
2025-12-12T16:45:00,4.275,0.0
2025-12-12T17:00:00,4.14,0.0
2025-12-12T17:15:00,3.15,0.0
2025-12-12T17:30:00,3.3,0.0
2025-12-12T17:45:00,3.15,0.0
2025-12-12T18:00:00,3.195,0.0
2025-12-12T18:15:00,3.24,0.0
2025-12-12T18:30:00,2.46,0.0
2025-12-12T18:45:00,2.37,0.0
2025-12-12T19:00:00,2.505,0.0
2025-12-12T19:15:00,3.21,0.0
2025-12-12T19:30:00,2.7,0.0
2025-12-12T19:45:00,2.55,0.0
2025-12-12T20:00:00,2.505,0.0
2025-12-12T20:15:00,2.415,0.0
2025-12-12T20:30:00,2.475,0.0
2025-12-12T20:45:00,2.28,0.0
2025-12-12T21:00:00,2.55,0.0
2025-12-12T21:15:00,2.58,0.0
2025-12-12T21:30:00,2.76,0.0
2025-12-12T21:45:00,2.73,0.0
2025-12-12T22:00:00,2.46,0.0
2025-12-12T22:15:00,2.31,0.0
2025-12-12T22:30:00,2.835,0.0
2025-12-12T22:45:00,2.19,0.0
2025-12-12T23:00:00,2.4,0.0
2025-12-12T23:15:00,2.25,0.0
2025-12-12T23:30:00,2.145,0.0
2025-12-12T23:45:00,2.4,0.0
2025-12-13T00:00:00,2.34,0.0
2025-12-13T00:15:00,2.1,0.0
2025-12-13T00:30:00,2.115,0.0
2025-12-13T00:45:00,2.07,0.0
2025-12-13T01:00:00,2.25,0.0
2025-12-13T01:15:00,2.445,0.0
2025-12-13T01:30:00,2.31,0.0
2025-12-13T01:45:00,2.16,0.0
2025-12-13T02:00:00,2.295,0.0
2025-12-13T02:15:00,2.07,0.0
2025-12-13T02:30:00,2.16,0.0
2025-12-13T02:45:00,1.98,0.0
2025-12-13T03:00:00,2.16,0.0
2025-12-13T03:15:00,1.995,0.0
2025-12-13T03:30:00,2.25,0.0
2025-12-13T03:45:00,2.175,0.0
2025-12-13T04:00:00,2.22,0.0
2025-12-13T04:15:00,2.235,0.0
2025-12-13T04:30:00,2.175,0.0
2025-12-13T04:45:00,1.995,0.0
2025-12-13T05:00:00,1.995,0.0
2025-12-13T05:15:00,2.085,0.0
2025-12-13T05:30:00,2.1,0.0
2025-12-13T05:45:00,2.19,0.0
2025-12-13T06:00:00,2.445,0.0
2025-12-13T06:15:00,2.07,0.0
2025-12-13T06:30:00,2.055,0.0
2025-12-13T06:45:00,2.115,0.0
2025-12-13T07:00:00,2.235,0.0
2025-12-13T07:15:00,2.67,0.0
2025-12-13T07:30:00,2.445,0.0
2025-12-13T07:45:00,2.595,0.0
2025-12-13T08:00:00,2.46,0.0
2025-12-13T08:15:00,2.25,0.0
2025-12-13T08:30:00,2.145,0.0
2025-12-13T08:45:00,2.37,0.0
2025-12-13T09:00:00,2.505,0.0
2025-12-13T09:15:00,2.295,0.0
2025-12-13T09:30:00,2.46,0.0
2025-12-13T09:45:00,2.745,0.0
2025-12-13T10:00:00,3.63,0.0
2025-12-13T10:15:00,2.4,0.0
2025-12-13T10:30:00,2.445,0.0
2025-12-13T10:45:00,2.355,0.0
2025-12-13T11:00:00,2.55,0.0
2025-12-13T11:15:00,2.55,0.0
2025-12-13T11:30:00,3.09,0.0
2025-12-13T11:45:00,3.9,0.0
2025-12-13T12:00:00,2.535,0.0
2025-12-13T12:15:00,2.4,0.0
2025-12-13T12:30:00,2.67,0.0
2025-12-13T12:45:00,2.955,0.0
2025-12-13T13:00:00,2.805,0.0
2025-12-13T13:15:00,1.665,0.0
2025-12-13T13:30:00,3.12,0.0
2025-12-13T13:45:00,2.58,0.0
2025-12-13T14:00:00,2.505,0.0
2025-12-13T14:15:00,2.625,0.0
2025-12-13T14:30:00,2.64,0.0
2025-12-13T14:45:00,2.97,0.0
2025-12-13T15:00:00,3.84,0.0
2025-12-13T15:15:00,4.05,0.0
2025-12-13T15:30:00,3.21,0.0
2025-12-13T15:45:00,2.805,0.0
2025-12-13T16:00:00,2.775,0.0
2025-12-13T16:15:00,2.895,0.0
2025-12-13T16:30:00,2.775,0.0
2025-12-13T16:45:00,2.85,0.0
2025-12-13T17:00:00,2.685,0.0
2025-12-13T17:15:00,2.895,0.0
2025-12-13T17:30:00,3.09,0.0
2025-12-13T17:45:00,3.06,0.0
2025-12-13T18:00:00,2.94,0.0
2025-12-13T18:15:00,2.97,0.0
2025-12-13T18:30:00,3.12,0.0
2025-12-13T18:45:00,2.955,0.0
2025-12-13T19:00:00,2.805,0.0
2025-12-13T19:15:00,3.765,0.0
2025-12-13T19:30:00,3.195,0.0
2025-12-13T19:45:00,3.0,0.0
2025-12-13T20:00:00,3.045,0.0
2025-12-13T20:15:00,2.865,0.0
2025-12-13T20:30:00,2.355,0.0
2025-12-13T20:45:00,2.43,0.0
2025-12-13T21:00:00,2.655,0.0
2025-12-13T21:15:00,2.985,0.0
2025-12-13T21:30:00,2.61,0.0
2025-12-13T21:45:00,2.61,0.0
2025-12-13T22:00:00,2.52,0.0
2025-12-13T22:15:00,2.34,0.0
2025-12-13T22:30:00,2.145,0.0
2025-12-13T22:45:00,2.175,0.0
2025-12-13T23:00:00,2.04,0.0
2025-12-13T23:15:00,2.01,0.0
2025-12-13T23:30:00,2.085,0.0
2025-12-13T23:45:00,2.265,0.0
2025-12-14T00:00:00,2.22,0.0
2025-12-14T00:15:00,2.025,0.0
2025-12-14T00:30:00,1.995,0.0
2025-12-14T00:45:00,2.07,0.0
2025-12-14T01:00:00,2.115,0.0
2025-12-14T01:15:00,2.625,0.0
2025-12-14T01:30:00,2.355,0.0
2025-12-14T01:45:00,2.25,0.0
2025-12-14T02:00:00,2.16,0.0
2025-12-14T02:15:00,1.92,0.0
2025-12-14T02:30:00,2.13,0.0
2025-12-14T02:45:00,1.965,0.0
2025-12-14T03:00:00,2.1,0.0
2025-12-14T03:15:00,1.935,0.0
2025-12-14T03:30:00,2.205,0.0
2025-12-14T03:45:00,2.115,0.0
2025-12-14T04:00:00,2.085,0.0
2025-12-14T04:15:00,2.085,0.0
2025-12-14T04:30:00,1.815,0.0
2025-12-14T04:45:00,2.13,0.0
2025-12-14T05:00:00,1.92,0.0
2025-12-14T05:15:00,2.13,0.0
2025-12-14T05:30:00,2.175,0.0
2025-12-14T05:45:00,2.235,0.0
2025-12-14T06:00:00,2.49,0.0
2025-12-14T06:15:00,2.07,0.0
2025-12-14T06:30:00,2.37,0.0
2025-12-14T06:45:00,2.115,0.0
2025-12-14T07:00:00,2.235,0.0
2025-12-14T07:15:00,2.535,0.0
2025-12-14T07:30:00,2.61,0.0
2025-12-14T07:45:00,2.37,0.0
2025-12-14T08:00:00,2.43,0.0
2025-12-14T08:15:00,2.16,0.0
2025-12-14T08:30:00,2.085,0.0
2025-12-14T08:45:00,2.31,0.0
2025-12-14T09:00:00,2.43,0.0
2025-12-14T09:15:00,2.745,0.0
2025-12-14T09:30:00,2.535,0.0
2025-12-14T09:45:00,2.475,0.0
2025-12-14T10:00:00,4.74,0.0
2025-12-14T10:15:00,5.07,0.0
2025-12-14T10:30:00,5.115,0.0
2025-12-14T10:45:00,5.055,0.0
2025-12-14T11:00:00,5.34,0.0
2025-12-14T11:15:00,5.28,0.0
2025-12-14T11:30:00,5.43,0.0
2025-12-14T11:45:00,5.355,0.0
2025-12-14T12:00:00,5.85,0.0
2025-12-14T12:15:00,6.795,0.0
2025-12-14T12:30:00,6.105,0.0
2025-12-14T12:45:00,6.84,0.0
2025-12-14T13:00:00,5.79,0.0
2025-12-14T13:15:00,5.46,0.0
2025-12-14T13:30:00,6.375,0.0
2025-12-14T13:45:00,6.99,0.0
2025-12-14T14:00:00,7.35,0.0
2025-12-14T14:15:00,8.145,0.0
2025-12-14T14:30:00,9.285,0.0
2025-12-14T14:45:00,8.7,0.0
2025-12-14T15:00:00,8.73,0.0
2025-12-14T15:15:00,6.045,0.0
2025-12-14T15:30:00,6.165,0.0
2025-12-14T15:45:00,5.97,0.0
2025-12-14T16:00:00,6.015,0.0
2025-12-14T16:15:00,3.21,0.0
2025-12-14T16:30:00,3.135,0.0
2025-12-14T16:45:00,3.39,0.0
2025-12-14T17:00:00,3.255,0.0
2025-12-14T17:15:00,3.975,0.0
2025-12-14T17:30:00,4.695,0.0
2025-12-14T17:45:00,4.5,0.0
2025-12-14T18:00:00,4.155,0.0
2025-12-14T18:15:00,4.86,0.0
2025-12-14T18:30:00,4.89,0.0
2025-12-14T18:45:00,4.35,0.0
2025-12-14T19:00:00,4.47,0.0
2025-12-14T19:15:00,5.19,0.0
2025-12-14T19:30:00,5.175,0.0
2025-12-14T19:45:00,4.77,0.0
2025-12-14T20:00:00,4.65,0.0
2025-12-14T20:15:00,4.575,0.0
2025-12-14T20:30:00,4.695,0.0
2025-12-14T20:45:00,4.695,0.0
2025-12-14T21:00:00,4.56,0.0
2025-12-14T21:15:00,5.025,0.0
2025-12-14T21:30:00,3.615,0.0
2025-12-14T21:45:00,3.12,0.0
2025-12-14T22:00:00,3.135,0.0
2025-12-14T22:15:00,2.82,0.0
2025-12-14T22:30:00,2.52,0.0
2025-12-14T22:45:00,2.265,0.0
2025-12-14T23:00:00,2.265,0.0
2025-12-14T23:15:00,2.16,0.0
2025-12-14T23:30:00,2.31,0.0
2025-12-14T23:45:00,2.28,0.0
2025-12-15T00:00:00,2.22,0.0
2025-12-15T00:15:00,2.13,0.0
2025-12-15T00:30:00,2.1,0.0
2025-12-15T00:45:00,2.16,0.0
2025-12-15T01:00:00,2.265,0.0
2025-12-15T01:15:00,2.565,0.0
2025-12-15T01:30:00,2.595,0.0
2025-12-15T01:45:00,2.415,0.0
2025-12-15T02:00:00,2.49,0.0
2025-12-15T02:15:00,2.04,0.0
2025-12-15T02:30:00,2.07,0.0
2025-12-15T02:45:00,2.325,0.0
2025-12-15T03:00:00,2.25,0.0
2025-12-15T03:15:00,2.115,0.0
2025-12-15T03:30:00,2.385,0.0
2025-12-15T03:45:00,2.235,0.0
2025-12-15T04:00:00,2.205,0.0
2025-12-15T04:15:00,2.1,0.0
2025-12-15T04:30:00,2.115,0.0
2025-12-15T04:45:00,2.16,0.0
2025-12-15T05:00:00,2.265,0.0
2025-12-15T05:15:00,2.37,0.0
2025-12-15T05:30:00,2.415,0.0
2025-12-15T05:45:00,2.28,0.0
2025-12-15T06:00:00,2.73,0.0
2025-12-15T06:15:00,2.43,0.0
2025-12-15T06:30:00,2.475,0.0
2025-12-15T06:45:00,2.595,0.0
2025-12-15T07:00:00,2.565,0.0
2025-12-15T07:15:00,3.0,0.0
2025-12-15T07:30:00,2.7,0.0
2025-12-15T07:45:00,2.79,0.0
2025-12-15T08:00:00,2.52,0.0
2025-12-15T08:15:00,4.35,0.0
2025-12-15T08:30:00,4.47,0.0
2025-12-15T08:45:00,4.515,0.0
2025-12-15T09:00:00,4.59,0.0
2025-12-15T09:15:00,4.425,0.0
2025-12-15T09:30:00,4.41,0.0
2025-12-15T09:45:00,4.35,0.0
2025-12-15T10:00:00,4.515,0.0
2025-12-15T10:15:00,5.475,0.0
2025-12-15T10:30:00,4.5,0.0
2025-12-15T10:45:00,5.07,0.0
2025-12-15T11:00:00,5.505,0.0
2025-12-15T11:15:00,5.1,0.0
2025-12-15T11:30:00,5.055,0.0
2025-12-15T11:45:00,5.04,0.0
2025-12-15T12:00:00,4.965,0.0
2025-12-15T12:15:00,4.86,0.0
2025-12-15T12:30:00,5.085,0.0
2025-12-15T12:45:00,5.31,0.0
2025-12-15T13:00:00,5.145,0.0
2025-12-15T13:15:00,4.8,0.0
2025-12-15T13:30:00,5.325,0.0
2025-12-15T13:45:00,5.115,0.0
2025-12-15T14:00:00,5.16,0.0
2025-12-15T14:15:00,4.635,0.0
2025-12-15T14:30:00,4.725,0.0
2025-12-15T14:45:00,4.995,0.0
2025-12-15T15:00:00,5.07,0.0
2025-12-15T15:15:00,5.865,0.0
2025-12-15T15:30:00,7.89,0.0
2025-12-15T15:45:00,7.995,0.0
2025-12-15T16:00:00,7.89,0.0
2025-12-15T16:15:00,7.8,0.0
2025-12-15T16:30:00,7.68,0.0
2025-12-15T16:45:00,7.68,0.0
2025-12-15T17:00:00,8.1,0.0
2025-12-15T17:15:00,9.465,0.0
2025-12-15T17:30:00,6.42,0.0
2025-12-15T17:45:00,4.71,0.0
2025-12-15T18:00:00,3.405,0.0
2025-12-15T18:15:00,3.42,0.0
2025-12-15T18:30:00,3.48,0.0
2025-12-15T18:45:00,3.345,0.0
2025-12-15T19:00:00,3.99,0.0
2025-12-15T19:15:00,3.915,0.0
2025-12-15T19:30:00,3.84,0.0
2025-12-15T19:45:00,4.095,0.0
2025-12-15T20:00:00,3.51,0.0
2025-12-15T20:15:00,3.18,0.0
2025-12-15T20:30:00,3.195,0.0
2025-12-15T20:45:00,3.33,0.0
2025-12-15T21:00:00,3.765,0.0
2025-12-15T21:15:00,3.54,0.0
2025-12-15T21:30:00,3.54,0.0
2025-12-15T21:45:00,3.12,0.0
2025-12-15T22:00:00,3.765,0.0
2025-12-15T22:15:00,3.63,0.0
2025-12-15T22:30:00,3.45,0.0
2025-12-15T22:45:00,3.18,0.0
2025-12-15T23:00:00,3.315,0.0
2025-12-15T23:15:00,3.165,0.0
2025-12-15T23:30:00,3.18,0.0
2025-12-15T23:45:00,3.12,0.0
2025-12-16T00:00:00,3.105,0.0
2025-12-16T00:15:00,3.06,0.0
2025-12-16T00:30:00,3.045,0.0
2025-12-16T00:45:00,3.705,0.0
2025-12-16T01:00:00,3.555,0.0
2025-12-16T01:15:00,3.645,0.0
2025-12-16T01:30:00,3.045,0.0
2025-12-16T01:45:00,3.3,0.0
2025-12-16T02:00:00,3.12,0.0
2025-12-16T02:15:00,3.21,0.0
2025-12-16T02:30:00,3.0,0.0
2025-12-16T02:45:00,3.165,0.0
2025-12-16T03:00:00,3.105,0.0
2025-12-16T03:15:00,3.15,0.0
2025-12-16T03:30:00,3.255,0.0
2025-12-16T03:45:00,3.555,0.0
2025-12-16T04:00:00,3.225,0.0
2025-12-16T04:15:00,3.0,0.0
2025-12-16T04:30:00,3.03,0.0
2025-12-16T04:45:00,2.91,0.0
2025-12-16T05:00:00,3.075,0.0
2025-12-16T05:15:00,4.335,0.0
2025-12-16T05:30:00,3.39,0.0
2025-12-16T05:45:00,3.045,0.0
2025-12-16T06:00:00,3.57,0.0
2025-12-16T06:15:00,3.75,0.0
2025-12-16T06:30:00,4.155,0.0
2025-12-16T06:45:00,3.72,0.0
2025-12-16T07:00:00,3.78,0.0
2025-12-16T07:15:00,3.885,0.0
2025-12-16T07:30:00,3.66,0.0
2025-12-16T07:45:00,3.615,0.0
2025-12-16T08:00:00,3.66,0.0
2025-12-16T08:15:00,3.495,0.0
2025-12-16T08:30:00,3.495,0.0
2025-12-16T08:45:00,3.255,0.0
2025-12-16T09:00:00,3.495,0.0
2025-12-16T09:15:00,3.45,0.0
2025-12-16T09:30:00,3.615,0.0
2025-12-16T09:45:00,3.225,0.0
2025-12-16T10:00:00,3.06,0.0
2025-12-16T10:15:00,3.225,0.0
2025-12-16T10:30:00,3.195,0.0
2025-12-16T10:45:00,3.285,0.0
2025-12-16T11:00:00,3.27,0.0
2025-12-16T11:15:00,3.375,0.0
2025-12-16T11:30:00,3.195,0.0
2025-12-16T11:45:00,3.045,0.0
2025-12-16T12:00:00,3.0,0.0
2025-12-16T12:15:00,2.82,0.0
2025-12-16T12:30:00,3.81,0.0
2025-12-16T12:45:00,3.42,0.0
2025-12-16T13:00:00,2.715,0.0
2025-12-16T13:15:00,3.375,0.0
2025-12-16T13:30:00,3.09,0.0
2025-12-16T13:45:00,2.985,0.0
2025-12-16T14:00:00,3.525,0.0
2025-12-16T14:15:00,2.88,0.0
2025-12-16T14:30:00,2.94,0.0
2025-12-16T14:45:00,2.88,0.0
2025-12-16T15:00:00,3.135,0.0
2025-12-16T15:15:00,3.0,0.0
2025-12-16T15:30:00,3.165,0.0
2025-12-16T15:45:00,4.02,0.0
2025-12-16T16:00:00,3.585,0.0
2025-12-16T16:15:00,3.675,0.0
2025-12-16T16:30:00,3.48,0.0
2025-12-16T16:45:00,3.855,0.0
2025-12-16T17:00:00,3.54,0.0
2025-12-16T17:15:00,4.65,0.0
2025-12-16T17:30:00,4.275,0.0
2025-12-16T17:45:00,4.425,0.0
2025-12-16T18:00:00,5.16,0.0
2025-12-16T18:15:00,4.35,0.0
2025-12-16T18:30:00,4.14,0.0
2025-12-16T18:45:00,4.47,0.0
2025-12-16T19:00:00,4.41,0.0
2025-12-16T19:15:00,5.115,0.0
2025-12-16T19:30:00,4.23,0.0
2025-12-16T19:45:00,3.99,0.0
2025-12-16T20:00:00,3.765,0.0
2025-12-16T20:15:00,3.15,0.0
2025-12-16T20:30:00,3.315,0.0
2025-12-16T20:45:00,3.375,0.0
